date,plant-stand,precip,temp,hail,crop-hist,area-damaged,severity,seed-tmt,germination,plant-growth,leaves,leafspots-halo,leafspots-marg,leafspot-size,leaf-shread,leaf-malf,leaf-mild,stem,lodging,stem-cankers,canker-lesion,fruiting-bodies,external-decay,mycelium,int-discolor,sclerotia,fruit-pods,fruit-spots,seed,mold-growth,seed-discolor,seed-size,shriveling,roots,target
3.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,4
3.0,2.0,3.0,3.0,1.0,3.0,4.0,1.0,2.0,0.0,1.0,0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4
3.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,4
2.0,2.0,3.0,3.0,1.0,4.0,4.0,1.0,2.0,0.0,2.0,0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4
7.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,4
6.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,17
6.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,2.0,0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,17
2.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,17
2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,17
2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,17
6.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,0.0,2.0,0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,17
3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,17
3.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,0.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,17
7.0,2.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,17
2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,17
7.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2
7.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2
6.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,0.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2
4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2
3.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2
2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2
6.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,0.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2
5.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2
6.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,0.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2
7.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,3.0,3.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2
7.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2
1.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,3.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2
6.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2
7.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,0.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2
7.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2
6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2
7.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2
6.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,0.0,2.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2
7.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2
7.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,0.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2
3.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,14
3.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,14
3.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,14
3.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,14
3.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,2.0,0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,14
4.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,3.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,14
5.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,2.0,0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,14
4.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,0.0,2.0,0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,14
4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,14
4.0,1.0,3.0,1.0,2.0,2.0,4.0,1.0,3.0,3.0,2.0,0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,14
2.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
2.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
3.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
6.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,0.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
6.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1
7.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
6.0,2.0,3.0,3.0,2.0,2.0,4.0,1.0,1.0,0.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
7.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
6.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,0.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
6.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
7.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,2.0,0.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
6.0,2.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
7.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
7.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
2.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,0.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
2.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,0.0,2.0,0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
7.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
6.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
6.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
7.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
7.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,0.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
2.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
6.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1
2.0,1.0,1.0,3.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
6.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
2.0,1.0,1.0,3.0,2.0,1.0,4.0,1.0,2.0,3.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
7.0,2.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,0.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
3.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
7.0,2.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
7.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
7.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
6.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
7.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
6.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
7.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
7.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
6.0,2.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,0.0,2.0,0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
